y,m,district,year,c,r
5059.030302668309,2.5019932258498065,14th District – Shakespeare,2003.5,0.0014757555467417305,29.35223809419311
9355.827598107882,7.545022256538615,15th District – Austin,2003.5,5.044504786235549,88.51474392968717
2158.0267456124757,0.3658912759600671,16th District – Jefferson Park,2003.5,-2.1346261943429976,4.292468795522113
2498.1244664922415,0.8793116742316937,17th District – Albany Park,2003.5,-1.6212057960713713,10.315681655087577
4387.753336356556,2.843650898481242,18th District – Near North,2003.5,0.34313342817817727,33.360409359476854
2876.70203809244,1.067421906527807,19th District – Town Hall,2003.5,-1.4330955637752578,12.522504706910238
2293.2889902507122,1.8361000722583765,20th District – Lincoln,2003.5,-0.6644173980446884,21.54028473334014
3746.273699334568,0.9583713735826472,22nd District – Morgan Park,2003.5,-1.5421460967204177,11.243173822144234
2769.4351861893288,1.5637691621622412,24th District – Rogers Park,2003.5,-0.9367483081408237,18.34542328009418
3917.2491580937035,1.1198539617191834,25th District – Grand Central,2003.5,-1.3806635085838814,13.13761355366678
6818.46747782761,5.398628248477918,1st District – Central,2003.75,2.919701242582415,63.33423292045034
6734.545290671673,3.0597661475109827,2nd District – Wentworth,2003.75,0.5808391416154799,35.895774435516266
7876.737823123822,4.526860817887254,3rd District – Grand Crossing,2003.75,2.047933811991751,53.10705687493206
5246.098307864577,1.306624734212846,4th District – South Chicago,2003.75,-1.1723022716826568,15.328722676837302
6974.2623333436895,2.467891837701235,5th District – Calumet,2003.75,-0.011035168194267975,28.952176233937912
7136.128643940499,2.807289002336939,6th District – Gresham,2003.75,0.32836199644143615,32.93382825519693
10346.873520439849,4.652371187248134,7th District – Englewood,2003.75,2.173444181352631,54.57948701851065
3160.169067027512,0.5044164512414225,8th District – Chicago Lawn,2003.75,-1.9745105546540804,5.917582678681067
3835.5200213118874,1.0577826865173434,9th District – Deering,2003.75,-1.4211443193781594,12.40942179450813
4126.4983140027125,2.048906809336004,10th District – Ogden,2003.75,-0.43002019655949875,24.036835863141576
9912.74894246965,4.998864822223727,11th District – Harrison,2003.75,2.519937816328224,58.64439157814296
5196.6020743626505,1.6661115980643317,12th District – Near West,2003.75,-0.8128154078311711,19.546057844049702
4415.10619077167,2.1835342189770874,14th District – Shakespeare,2003.75,-0.2953927869184154,25.6162229457934
11956.09990261741,9.642016050497912,15th District – Austin,2003.75,7.163089044602408,113.11571426262344
1988.7007821034176,0.33718222823048793,16th District – Jefferson Park,2003.75,-2.141744777665015,3.955667402252974
2363.0542060709254,0.8317684639461196,17th District – Albany Park,2003.75,-1.6471585419493833,9.757926496661648
4438.666966472164,2.8766474183228543,18th District – Near North,2003.75,0.39772041242735146,33.74750941101349
2700.8030665109663,1.0021532714326407,19th District – Town Hall,2003.75,-1.4767737344628622,11.756802986536622
2095.0907110028,1.677414500402562,20th District – Lincoln,2003.75,-0.8015125054929408,19.678658315209837
3687.1872151425705,0.9432558749405399,22nd District – Morgan Park,2003.75,-1.535671130954963,11.065845718106345
2464.441118256903,1.3915534264578784,24th District – Rogers Park,2003.75,-1.0873735794376245,16.3250671793121
3836.2992483490198,1.096712192209554,25th District – Grand Central,2003.75,-1.382214813685949,12.866124917506754
6099.486550269889,4.8293638561123435,1st District – Central,2004.0,2.372027314624403,56.90380065467963
5781.037237327629,2.6265503122797043,2nd District – Wentworth,2004.0,0.1692137707917638,30.948319454183196
7020.65763310427,4.034860708680615,3rd District – Grand Crossing,2004.0,1.5775241671926743,47.5422677348211
4682.586985201064,1.1662732217188205,4th District – South Chicago,2004.0,-1.29106331976912,13.742054004396994
6271.661910851432,2.2192717306622196,5th District – Calumet,2004.0,-0.23806481082572084,26.149405992744708
6535.821065946436,2.5711333855021383,6th District – Gresham,2004.0,0.11379684401419787,30.295348618230463
9027.790059201454,4.059258120144539,7th District – Englewood,2004.0,1.6019215786565981,47.829739434986365
2753.074794690045,0.43943731758819554,8th District – Chicago Lawn,2004.0,-2.017899223899745,5.177835894186583
3298.767299171014,0.9097538056180403,9th District – Deering,2004.0,-1.5475827358699001,10.719517257786189
3699.1504342532035,1.8367181897980156,10th District – Ogden,2004.0,-0.6206183516899249,21.641824647113314
7660.244386463093,3.862957330541146,11th District – Harrison,2004.0,1.4056207890532058,45.51675136186575
4167.50964237683,1.3361685291365275,12th District – Near West,2004.0,-1.121168012351413,15.743909526885052
3676.205450733309,1.8181035859215178,14th District – Shakespeare,2004.0,-0.6392329555664227,21.422491057884283
8336.329468809738,6.722846345814306,15th District – Austin,2004.0,4.265509804326365,79.21447206966454
1807.315996267305,0.3064286192382681,16th District – Jefferson Park,2004.0,-2.1509079222496723,3.6106107519634993
2088.186226113547,0.7350180310149762,17th District – Albany Park,2004.0,-1.7223185104729644,8.660627105479866
3774.2858259471845,2.446069880717553,18th District – Near North,2004.0,-0.011266660770387293,28.821740715104585
2282.1635141470597,0.8468139199061446,19th District – Town Hall,2004.0,-1.6105226215817958,9.977904321489198
1897.930119080793,1.5195597430590817,20th District – Lincoln,2004.0,-0.9377767984288587,17.90478565670093
3154.455849605042,0.8069725887963781,22nd District – Morgan Park,2004.0,-1.6503639526915623,9.508458814620251
2330.124995882769,1.3157114601257869,24th District – Rogers Park,2004.0,-1.1416250813621536,15.502866397468972
3162.2355768211723,0.9040124576389859,25th District – Grand Central,2004.0,-1.5533240838489546,10.651867660318862
6600.402932766147,5.2259722349692375,1st District – Central,2004.25,2.790226157888859,61.57698842865201
6636.668636189337,3.015296972371348,2nd District – Wentworth,2004.25,0.5795508952909696,35.528873562366506
8383.451954288043,4.818075835797726,3rd District – Grand Crossing,2004.25,2.382329758717347,56.77079529892123
5527.853969196333,1.376800490459859,4th District – South Chicago,2004.25,-1.0589455866205195,16.222670932370196
7189.3996720138,2.5440196999341116,5th District – Calumet,2004.25,0.1082736228537331,29.975871394201484
7473.940103881808,2.9401810007402864,6th District – Gresham,2004.25,0.5044349236599079,34.64379130246046
10518.36866166261,4.729482311898654,7th District – Englewood,2004.25,2.293736234818276,55.72690869740377
3158.173506868995,0.5040979260764558,8th District – Chicago Lawn,2004.25,-1.9316481510039227,5.939723895433232
3614.827842846221,0.9969188755781083,9th District – Deering,2004.25,-1.4388272015022703,11.74657256213672
4391.572943191274,2.180522811912251,10th District – Ogden,2004.25,-0.25522326516812743,25.692832246423677
9007.548372539384,4.542384454129795,11th District – Harrison,2004.25,2.106638377049417,53.52235763879555
4697.004448742623,1.5059328146016746,12th District – Near West,2004.25,-0.9298132624787039,17.744221233812304
4103.164604764909,2.0292604375691936,14th District – Shakespeare,2004.25,-0.4064856395111849,23.910526283853304
9460.721809967079,7.6296143628766755,15th District – Austin,2004.25,5.193868285796297,89.89880814793494
1824.901778827593,0.309410271079619,16th District – Jefferson Park,2004.25,-2.1263358060007596,3.6457431890829657
2177.332597991616,0.7663965498034551,17th District – Albany Park,2004.25,-1.6693495272769234,9.030356335079912
4285.091426451315,2.7771169322432367,18th District – Near North,2004.25,0.34137085516285826,32.722427428427004
2548.5248139704336,0.9456492816216823,19th District – Town Hall,2004.25,-1.490096795458696,11.142469238993993
1944.6260487465315,1.5569463961141166,20th District – Lincoln,2004.25,-0.8787996809662619,18.345307993798546
3665.268035522958,0.9376485125410484,22nd District – Morgan Park,2004.25,-1.49809756453933,11.048197160431869
2646.9923122018586,1.494631458047351,24th District – Rogers Park,2004.25,-0.9411146190330275,17.61105873878084
3477.732660954299,0.9942060208560031,25th District – Grand Central,2004.25,-1.4415400562243754,11.714607328430752
7622.778009974598,6.035453689607757,1st District – Central,2004.5,3.6212980769349405,71.11500890108148
6790.324459355154,3.085108795708839,2nd District – Wentworth,2004.5,0.6709531830360222,36.35145769495539
8904.834126091228,5.117720762121395,3rd District – Grand Crossing,2004.5,2.703565149448578,60.3014746311748
5418.193385098462,1.3494877671478112,4th District – South Chicago,2004.5,-1.0646678455250054,15.900848471070638
7416.791669215751,2.6244839593827853,5th District – Calumet,2004.5,0.2103283467099688,30.92397187201051
7779.631785664763,3.060437366508561,6th District – Gresham,2004.5,0.6462817538357446,36.060757277487
11004.271561793761,4.9479638317417995,7th District – Englewood,2004.5,2.533808219068983,58.30124958831646
3366.110875386466,0.5372882482659962,8th District – Chicago Lawn,2004.5,-1.8768673644068203,6.330801381787423
3908.2689665678827,1.0778458264114403,9th District – Deering,2004.5,-1.3363097862613762,12.700124875653653
4681.285919323645,2.324372353189496,10th District – Ogden,2004.5,-0.08978325948332033,27.387793708221025
9481.75985801445,4.781522873431391,11th District – Harrison,2004.5,2.3673672607585745,56.340096236725
5294.161295743569,1.697390604598772,12th District – Near West,2004.5,-0.7167650080740446,20.000144837910046
4715.72028901841,2.3322058798310628,14th District – Shakespeare,2004.5,-0.08194973284175378,27.480095189682327
9941.02688532234,8.016957165582534,15th District – Austin,2004.5,5.6028015529097175,94.46282077711432
1957.0463734948994,0.3318152549160562,16th District – Jefferson Park,2004.5,-2.0823403577567605,3.9097383594378177
2358.3267469561797,0.8301044515861244,17th District – Albany Park,2004.5,-1.584051161086692,9.78101871032849
4623.124544431989,2.9961921869293513,18th District – Near North,2004.5,0.5820365742565348,35.30376422400803
3029.9854276134383,1.1242988599678805,19th District – Town Hall,2004.5,-1.289856752704936,13.24747525969134
2350.361793175504,1.8817948704367524,20th District – Lincoln,2004.5,-0.5323607422360641,22.1729576339134
4007.3978391508163,1.025172125646154,22nd District – Morgan Park,2004.5,-1.3889834870266626,12.079477134585542
2897.814684370131,1.6362589973857318,24th District – Rogers Park,2004.5,-0.7778966152870848,19.27983862487782
3739.2631385909694,1.0689717377332675,25th District – Grand Central,2004.5,-1.345183874939549,12.59556257962877
7210.351587793137,5.708908620580472,1st District – Central,2004.75,3.316343472315218,67.26736849411998
6104.135440833834,2.7733464065578524,2nd District – Wentworth,2004.75,0.3807812582925978,32.67799978777762
7903.406987921938,4.542187924093068,3rd District – Grand Crossing,2004.75,2.1496227758278135,53.520041949531745
5246.8987500842695,1.3068240971567298,4th District – South Chicago,2004.75,-1.0857410511085248,15.398147692106377
7049.1519132605,2.4943920429088817,5th District – Calumet,2004.75,0.10182689464362715,29.39111481207975
7118.407387025545,2.8003176188141405,6th District – Gresham,2004.75,0.40775247054888597,32.99579826628829
10486.927885771769,4.715345272379393,7th District – Englewood,2004.75,2.3227801241141384,55.56033369858002
3172.1424279786143,0.5063276022312233,8th District – Chicago Lawn,2004.75,-1.8862375460340313,5.965995895476221
3665.5687038230913,1.0109124941597054,9th District – Deering,2004.75,-1.3816526541055492,11.911457649682358
4442.5488334198435,2.2058335816384527,10th District – Ogden,2004.75,-0.1867315666268019,25.99106593471647
9610.192135330613,4.846289528658907,11th District – Harrison,2004.75,2.453724380393653,57.10323377366424
4860.652174929971,1.558400825562671,12th District – Near West,2004.75,-0.8341643227025837,18.36244535720141
4052.626582450965,2.0042663612517138,14th District – Shakespeare,2004.75,-0.3882987870135408,23.616024155065137
9387.111836732556,7.570251481235931,15th District – Austin,2004.75,5.177686332970676,89.19934261089595
1775.6615876587869,0.30106164592383633,16th District – Jefferson Park,2004.75,-2.091503502341418,3.5473723651484588
2196.2424344506003,0.7730525992434355,17th District – Albany Park,2004.75,-1.619512549021819,9.108783747419317
4214.980853833101,2.7316791016416726,18th District – Near North,2004.75,0.33911395337641803,32.18703905601021
2697.78765556957,1.0010343805452948,19th District – Town Hall,2004.75,-1.3915307677199598,11.795065051256115
2455.168213091939,1.9657071361824972,20th District – Lincoln,2004.75,-0.4268580120827574,23.16168554606583
3826.3263553366296,0.9788504362590508,22nd District – Morgan Park,2004.75,-1.413714712006204,11.533674362749338
2840.6746765093117,1.60399473546545,24th District – Rogers Park,2004.75,-0.7885704127998046,18.899672792837976
3661.426686913389,1.0467200362817006,25th District – Grand Central,2004.75,-1.345845111983554,12.333373516772214
6755.260363317041,5.3485830271710535,1st District – Central,2005.0,2.977608343313361,65.23860499285955
4986.44719287426,2.265537116253639,2nd District – Wentworth,2005.0,-0.10543756760405376,27.63357701901604
6943.31705518973,3.990412100683753,3rd District – Grand Crossing,2005.0,1.6194374168260603,48.67250213238742
4342.399041831756,1.0815439705683079,4th District – South Chicago,2005.0,-1.2894307132893847,13.191983656208505
5819.601173899049,2.059306855590605,5th District – Calumet,2005.0,-0.3116678282670877,25.118111811759782
5956.557480538881,2.343256286600661,6th District – Gresham,2005.0,-0.027718397257031402,28.58154589766761
8134.586198666246,3.657637679256405,7th District – Englewood,2005.0,1.2866629953987125,44.61353194889403
2775.824180497139,0.4430685044688171,8th District – Chicago Lawn,2005.0,-1.9279061793888754,5.404267074284638
3029.1682667517375,0.8354021695399165,9th District – Deering,2005.0,-1.535572514317776,10.189702931024447
3572.5603068522555,1.7738631116446155,10th District – Ogden,2005.0,-0.5971115722130771,21.63645104957755
8127.04631747761,4.098359212041155,11th District – Harrison,2005.0,1.727384528183462,49.98917215923199
3967.6705921288185,1.2720970157514648,12th District – Near West,2005.0,-1.0988776681062278,15.51622818634636
3338.994853569576,1.6513327663548842,14th District – Shakespeare,2005.0,-0.7196419175028084,20.14190403490337
8095.256806466676,6.528432908440867,15th District – Austin,2005.0,4.157458224583174,79.62966145847173
1586.740037868265,0.2690301861424661,16th District – Jefferson Park,2005.0,-2.1019444977152264,3.281458650962906
1976.7532612659616,0.6957948825293775,17th District – Albany Park,2005.0,-1.6751798013283152,8.486862271145494
3372.819332740507,2.1858842078681184,18th District – Near North,2005.0,-0.18509047598957418,26.66202163690881
2160.5419395107265,0.801685320783201,19th District – Town Hall,2005.0,-1.5692893630744917,9.778446311005823
1904.1562430362249,1.5245446301330865,20th District – Lincoln,2005.0,-0.8464300537246061,18.595423201618136
3148.737802747752,0.8055097986052064,22nd District – Morgan Park,2005.0,-1.5654648852524862,9.825094852622598
2212.876668064464,1.2495068707309225,24th District – Rogers Park,2005.0,-1.1214678131267701,15.240688003041763
2966.6066282715196,0.8480865146573813,25th District – Grand Central,2005.0,-1.5228881692003113,10.344418484005041
6816.887299964846,5.397377117945246,1st District – Central,2005.25,3.0479928984951155,65.83376419630318
6030.464840685839,2.7398749844097408,2nd District – Wentworth,2005.25,0.3904907649596101,33.419247851195
8118.093764546779,4.665571129049873,3rd District – Grand Crossing,2005.25,2.3161869095997423,56.90766141386107
5218.883272395032,1.2998463941208052,4th District – South Chicago,2005.25,-1.0495378253293255,15.85469740801465
7222.078761432044,2.555583425842903,5th District – Calumet,2005.25,0.20619920639277245,31.171376941875028
7269.038070802653,2.8595743787579284,6th District – Gresham,2005.25,0.5101901593077978,34.87926473157168
10259.696823651613,4.613173032217452,7th District – Englewood,2005.25,2.263788812767321,56.26854284278114
3104.2933825890364,0.4954977466223522,8th District – Chicago Lawn,2005.25,-1.8538864728277784,6.0437655361302545
3524.3501630320416,0.9719663990711643,9th District – Deering,2005.25,-1.3774178203789664,11.855426316318052
4330.401874916991,2.1501498882408097,10th District – Ogden,2005.25,-0.199234331209321,26.226157193744765
9416.308793612943,4.748516789517369,11th District – Harrison,2005.25,2.3991325700672386,57.91937968608782
4403.540016685504,1.411843544945657,12th District – Near West,2005.25,-0.9375406745044736,17.220767233587264
3852.217183619806,1.9051519206823964,14th District – Shakespeare,2005.25,-0.4442322987677343,23.23782821980892
9228.85039427833,7.442621285708331,15th District – Austin,2005.25,5.0932370662582,90.78034830966942
1806.8135453370112,0.30634342918565804,16th District – Jefferson Park,2005.25,-2.0430407902644725,3.7365817950799904
2329.961992267703,0.8201203774261538,17th District – Albany Park,2005.25,-1.5292638420239768,10.00330537596582
3839.38850052124,2.488262151990434,18th District – Near North,2005.25,0.13887793254030356,30.350234973962024
2423.3852599024713,0.8992153097968354,19th District – Town Hall,2005.25,-1.4501689096532953,10.968054922463383
2325.4572973537765,1.861855322140734,20th District – Lincoln,2005.25,-0.48752889730939675,22.709723920886237
3739.6026446677297,0.9566647850262802,22nd District – Morgan Park,2005.25,-1.3927194344238505,11.66878698598398
2599.4993186552033,1.4678144091785452,24th District – Rogers Park,2005.25,-0.8815698102715854,17.903464143076896
3301.3033704851164,0.9437688308991184,25th District – Grand Central,2005.25,-1.4056153885510123,11.511490361245421
7509.005203855574,5.945372291255404,1st District – Central,2005.5,3.617578536212835,72.51785986574704
6146.232926632688,2.7924729334996305,2nd District – Wentworth,2005.5,0.46467917845706186,34.06080409266645
9215.529895989288,5.296281549419131,3rd District – Grand Crossing,2005.5,2.9684877943765624,64.60066491970989
5290.122629947664,1.3175896961264417,4th District – South Chicago,2005.5,-1.010204058916127,16.071118891038157
7377.304436168706,2.6105111239096623,5th District – Calumet,2005.5,0.28271736886709364,31.841349975693614
7728.683172034271,3.0403946388805156,6th District – Gresham,2005.5,0.712600883837947,37.08479495610349
11071.440492106009,4.978165688896587,7th District – Englewood,2005.5,2.650371933854018,60.7204905144206
3280.7009006019384,0.5236553712054172,8th District – Chicago Lawn,2005.5,-1.8041383838371514,6.38721428477638
3786.6131673582768,1.0442948613784548,9th District – Deering,2005.5,-1.2834988936641138,12.737642775936516
4424.707271839845,2.1969748122342825,10th District – Ogden,2005.5,-0.1308189428082862,26.79729775652791
9670.70349675842,4.876804587371871,11th District – Harrison,2005.5,2.5490108323293024,59.484152435639835
4657.666053024511,1.4933203119668197,12th District – Near West,2005.5,-0.834473443075749,18.214568880263823
3884.4569564752533,1.9210964176435477,14th District – Shakespeare,2005.5,-0.40669733739902103,23.432309025991447
9265.655380895592,7.472302726528704,15th District – Austin,2005.5,5.144508971486135,91.14238359704596
1896.2498109293326,0.3215072585502429,16th District – Jefferson Park,2005.5,-2.0062864964923257,3.9215405157485783
2296.8697784644805,0.8084722909061882,17th District – Albany Park,2005.5,-1.5193214641363806,9.86122944453906
4359.375247439661,2.825259395618704,18th District – Near North,2005.5,0.4974656405761353,34.46071244978341
2775.6857715556507,1.0299390618017257,19th District – Town Hall,2005.5,-1.297854693240843,12.56253988734244
2445.829027158791,1.9582298055714902,20th District – Lincoln,2005.5,-0.3695639494710785,23.885238412105693
3836.8094412416613,0.9815322182761987,22nd District – Morgan Park,2005.5,-1.34626153676637,11.972104078891821
2997.995217632607,1.6928262098433693,24th District – Rogers Park,2005.5,-0.6349675451991994,20.648014598353026
3724.7336676111545,1.0648180867956416,25th District – Grand Central,2005.5,-1.262975668246927,12.98797199198674
6831.108900729723,5.40863729273929,1st District – Central,2005.75,3.1024340021042836,65.9711086278671
5877.861454664993,2.670541324245794,2nd District – Wentworth,2005.75,0.3643380336107871,32.573560078346254
7967.412983437419,4.578972978987022,3rd District – Grand Crossing,2005.75,2.2727696883520156,55.85139240272995
4961.14087765405,1.235651526190299,4th District – South Chicago,2005.75,-1.0705517644447078,15.071689345839689
6979.708848246731,2.4698191253527,5th District – Calumet,2005.75,0.16361583471769325,30.125278696088124
7262.392599459546,2.8569601099368787,6th District – Gresham,2005.75,0.5507568193018719,34.84737754760254
9665.180334079378,4.345854466762311,7th District – Englewood,2005.75,2.039651176127304,53.007961449467736
3293.4724856164476,0.5256939322612046,8th District – Chicago Lawn,2005.75,-1.780509358373802,6.4120793525516655
3579.9817094042733,0.9873088001666501,9th District – Deering,2005.75,-1.3188944904683566,12.042563141085603
4046.636085977953,2.009253270098289,10th District – Ogden,2005.75,-0.29695002053671793,24.507590094919824
8740.80441195966,4.407869093272647,11th District – Harrison,2005.75,2.1016658026376405,53.76437631713174
4509.753685124408,1.4458973020597652,12th District – Near West,2005.75,-0.8603059885752415,17.63613324690409
3758.983245902701,1.8590421592001487,14th District – Shakespeare,2005.75,-0.44716113143485803,22.67541075328109
8465.146921970154,6.826731388685608,15th District – Austin,2005.75,4.520528098050601,83.26811609660605
1794.2522720796626,0.3042136778704074,16th District – Jefferson Park,2005.75,-2.0019896127645995,3.710604446671481
2254.3226464317663,0.7934961796662323,17th District – Albany Park,2005.75,-1.5127071109687744,9.678560389847508
4089.7834027291474,2.650540118424593,18th District – Near North,2005.75,0.3443368277895864,32.329598124437815
2477.6626568476117,0.9193553457690581,19th District – Town Hall,2005.75,-1.3868479448659485,11.213710238022495
2322.3442353760606,1.8593628786037315,20th District – Lincoln,2005.75,-0.4468404120312752,22.679322684044354
3646.207879331991,0.9327725452371427,22nd District – Morgan Park,2005.75,-1.373430745397864,11.37736468103331
2761.2723279234974,1.559159981887915,24th District – Rogers Park,2005.75,-0.7470433087470918,19.017639188235545
3617.8382739739436,1.0342590834688232,25th District – Grand Central,2005.75,-1.2719442071661835,12.615232756775084
5849.818447953143,4.6316852319502315,1st District – Central,2006.0,2.3470724057227867,57.57528544983165
4780.169512459875,2.1718171342389256,2nd District – Wentworth,2006.0,-0.11279569198851913,26.997299079408837
6991.3215518263405,4.018000891854219,3rd District – Grand Crossing,2006.0,1.733388065626774,49.94673357558392
4472.871123641632,1.114040130421328,4th District – South Chicago,2006.0,-1.1705726958061167,13.84834575310036
5959.848932652349,2.1089345126158348,5th District – Calumet,2006.0,-0.17567831361161002,26.21562141599414
6159.244356503666,2.4229914856426693,6th District – Gresham,2006.0,0.13837865941522454,30.119582709563407
8228.908526338764,3.700048797814192,7th District – Englewood,2006.0,1.415435971586747,45.994353036542364
2894.759565944752,0.4620526043008383,8th District – Chicago Lawn,2006.0,-1.8225602219266066,5.743656844801912
3117.200603868236,0.859680254789916,9th District – Deering,2006.0,-1.4249325714375287,10.686463692238503
3365.258353256072,1.6709326480913964,10th District – Ogden,2006.0,-0.6136801781360484,20.770933119044688
7689.882604305284,3.877903481747496,11th District – Harrison,2006.0,1.5932906555200512,48.20521877616817
3792.2213472260373,1.215845254000012,12th District – Near West,2006.0,-1.0687675722274328,15.113859007296625
3379.076733335808,1.6711556544687478,14th District – Shakespeare,2006.0,-0.613457171758697,20.773705253848792
8139.42279040739,6.564050637425313,15th District – Austin,2006.0,4.279437811197869,81.59602179999195
1602.8184676376711,0.27175626782598694,16th District – Jefferson Park,2006.0,-2.0128565584014577,3.3781321288696384
2078.0559565819485,0.7314522902435582,17th District – Albany Park,2006.0,-1.5531605359838867,9.09249491161417
3410.378568071693,2.2102259028332423,18th District – Near North,2006.0,-0.0743869233942025,27.474748583174698
2080.1309810734815,0.771848230453982,19th District – Town Hall,2006.0,-1.5127645957734628,9.594646433610013
2013.1134122562812,1.6117801539281675,20th District – Lincoln,2006.0,-0.6728326722992772,20.03562370876264
