bgsm,genlasso,l0pen,l0pen2,y
-0.05048490815467515,-0.13905698412099965,0.023364103147799735,-0.17025680291067302,-0.4186760094263329
-0.05048490815467515,-0.1390569841209992,0.023364103147799735,-0.17025680291067302,-0.2161730576713376
-0.05048490815467515,-0.13905698412099932,0.023364103147799735,-0.17025680291067302,-0.4386692903952676
-0.05048490815467515,-0.13905698412099932,0.023364103147799735,-0.17025680291067302,-0.5212768351656217
-0.05048490815467515,-0.13905698412099932,0.023364103147799735,-0.17025680291067302,-0.3731026627159427
-0.05048490815467515,-0.13905698412099893,0.023364103147799735,-0.17025680291067302,0.3729813930003336
-0.05048490815467515,-0.13905698412099968,0.023364103147799735,-0.17025680291067302,0.44786319916635775
-0.05048490815467515,-0.5861806737055456,-0.8320334613828367,-0.17025680291067302,-0.11645238374725791
-0.05048490815467515,-0.5861806737055459,-0.8320334613828367,-0.17025680291067302,-1.3224376022451054
-0.05048490815467515,-0.5861806737055464,-0.8320334613828367,-0.17025680291067302,-0.9756742036919525
-0.05048490815467515,-0.5861806737055464,-0.8320334613828367,-0.17025680291067302,-2.770773844379087
-0.05048490815467515,-0.5861806737055454,-0.8320334613828367,-0.17025680291067302,-1.2603078125733473
-0.05048490815467515,-0.5861806737055455,-0.8320334613828367,-0.17025680291067302,-1.1027312226650225
-0.05048490815467515,-0.5861806737055448,-0.8320334613828367,-0.17025680291067302,-0.7957559773768441
-0.05048490815467515,-0.5861806737055448,-0.8320334613828367,-0.17025680291067302,-1.24562776612121
-0.05048490815467515,-0.5861806737055448,-0.8320334613828367,-0.17025680291067302,-1.0805412815671855
-0.05048490815467515,-0.5861806737055456,-0.8320334613828367,-0.17025680291067302,-1.3697565807216585
-0.05048490815467515,-0.5861806737055448,-0.8320334613828367,-0.17025680291067302,-1.8567181727902993
-0.05048490815467515,-0.27390915740324917,0.012470781114553575,-0.17025680291067302,0.3227002198036256
-0.05048490815467515,-0.2739091574032484,0.012470781114553575,-0.17025680291067302,0.23217275984363825
-0.05048490815467515,-0.27390915740324856,0.012470781114553575,-0.17025680291067302,0.4941570298802764
-0.05048490815467515,-0.2739091574032491,0.012470781114553575,-0.17025680291067302,0.4639993395743803
-0.05048490815467515,-0.2739091574032485,0.012470781114553575,-0.17025680291067302,-0.6100268555495019
-0.05048490815467515,-0.18067110579667267,0.012470781114553575,-0.17025680291067302,-0.22011559184051244
-0.05048490815467515,-0.18067110579667206,0.012470781114553575,-0.17025680291067302,-0.8167326864764421
-0.05048490815467515,-0.10865169224401655,0.012470781114553575,-0.17025680291067302,-0.4318345705946117
-0.05048490815467515,-0.10865169224401594,0.012470781114553575,-0.17025680291067302,0.41888360808504727
-0.05048490815467515,-0.10865169224401638,0.012470781114553575,-0.17025680291067302,-0.6299322082857267
-0.05048490815467515,-0.1086516922440165,0.012470781114553575,-0.17025680291067302,-0.05898573817561089
-0.05048490815467515,-0.10865169224401588,0.012470781114553575,-0.17025680291067302,0.6831738861555026
-0.05048490815467515,-0.025447551269294932,0.012470781114553575,-0.17025680291067302,-0.11816581626247966
-0.05048490815467515,-0.0254475512692941,0.012470781114553575,-0.17025680291067302,0.683080386194585
-0.05048490815467515,-0.025447551269294155,0.012470781114553575,-0.17025680291067302,-0.35608335314590117
-0.05048490815467515,-0.025447551269294433,0.012470781114553575,-0.17025680291067302,0.42262856915554115
-0.05048490815467515,-0.025447551269294377,0.012470781114553575,-0.17025680291067302,0.2520823588379705
-0.05048490815467515,-0.02544755126929439,0.012470781114553575,-0.17025680291067302,-0.5117521990955768
-0.05048490815467515,-0.025447551269294266,0.012470781114553575,-0.17025680291067302,-0.5625351014423201
-0.05048490815467515,-0.02544755126929442,0.012470781114553575,-0.17025680291067302,0.2146632904487379
-0.05048490815467515,-0.025447551269294016,0.012470781114553575,-0.17025680291067302,0.09388468002905485
-0.05048490815467515,-0.02544755126929396,0.012470781114553575,-0.17025680291067302,0.23619892569699777
-0.05048490815467515,-0.02544755126929421,0.012470781114553575,-0.17025680291067302,1.153442043826502
-0.05048490815467515,-0.02544755126929399,0.012470781114553575,-0.17025680291067302,0.0753054799105974
-0.05048490815467515,-0.02544755126929464,0.012470781114553575,-0.17025680291067302,0.2923221841547718
-0.05048490815467515,-0.025447551269294044,0.012470781114553575,-0.17025680291067302,0.038407332475053096
-0.05048490815467515,0.0397320362367084,0.012470781114553575,-0.17025680291067302,-0.007694445418352553
-0.05048490815467515,0.0397320362367094,0.012470781114553575,-0.17025680291067302,1.0509355246522705
-0.05048490815467515,0.039732036236708984,0.012470781114553575,-0.17025680291067302,0.947238629865762
-0.05048490815467515,0.03973203623670868,0.012470781114553575,-0.17025680291067302,0.25420837218330194
-0.05048490815467515,0.03973203623670851,0.012470781114553575,-0.17025680291067302,-0.5665979111599471
-0.05048490815467515,0.039732036236708845,0.012470781114553575,-0.17025680291067302,-0.5782412227722775
-0.05048490815467515,0.03973203623670907,0.012470781114553575,-0.17025680291067302,0.7260934413516605
-0.05048490815467515,0.03973203623670889,0.012470781114553575,-0.17025680291067302,0.4671783442368901
-0.05048490815467515,0.03973203623670918,0.012470781114553575,-0.17025680291067302,0.1874602984683371
-0.05048490815467515,0.039732036236708984,0.012470781114553575,-0.17025680291067302,0.5369589272500986
-0.05048490815467515,0.039732036236708956,0.012470781114553575,-0.17025680291067302,0.2759804246503293
-0.05048490815467515,0.039732036236708734,0.012470781114553575,-0.17025680291067302,-0.1810544553200948
-0.05048490815467515,0.03973203623670879,0.012470781114553575,-0.17025680291067302,0.04925036808958909
-0.05048490815467515,0.039732036236708845,0.012470781114553575,-0.17025680291067302,-0.2610262475440753
-0.05048490815467515,0.039732036236708915,0.012470781114553575,-0.17025680291067302,-0.8008230690871522
-0.05048490815467515,0.039732036236708845,0.012470781114553575,-0.17025680291067302,-0.0809666270816505
-0.05048490815467515,0.03973203623670893,0.012470781114553575,-0.17025680291067302,-0.5146768025115915
-0.05048490815467515,0.03973203623670868,0.012470781114553575,-0.17025680291067302,0.4173559727524352
-0.05048490815467515,0.03973203623670893,0.012470781114553575,-0.17025680291067302,-0.19159766440078502
-0.05048490815467515,0.03973203623670907,0.012470781114553575,-0.17025680291067302,0.07441855968003942
-0.05048490815467515,0.03973203623670879,0.012470781114553575,-0.17025680291067302,-0.6807799464435212
-0.05048490815467515,0.039732036236708734,0.012470781114553575,-0.17025680291067302,0.6623052542256428
-0.05048490815467515,0.039732036236708845,0.012470781114553575,-0.17025680291067302,0.514464829174534
-0.05048490815467515,0.03973203623670868,0.012470781114553575,-0.17025680291067302,-0.44879934899389756
-0.05048490815467515,0.039732036236708665,0.012470781114553575,-0.17025680291067302,-0.06486312742166771
-0.05048490815467515,0.03973203623670851,0.012470781114553575,-0.17025680291067302,0.8474945878758056
-0.05048490815467515,0.03973203623670859,0.012470781114553575,-0.17025680291067302,-0.5434982412646048
-0.05048490815467515,0.03973203623670854,0.012470781114553575,-0.17025680291067302,0.5627380877522873
-0.05048490815467515,0.03973203623670879,0.012470781114553575,-0.17025680291067302,-0.7530765034006217
-0.05048490815467515,0.039732036236708755,0.012470781114553575,-0.17025680291067302,-0.8320830866002263
-0.05048490815467515,0.03973203623670871,0.012470781114553575,-0.17025680291067302,-0.08587268298555441
-0.05048490815467515,0.03973203623670846,0.012470781114553575,-0.17025680291067302,-0.32461449919158275
-0.05048490815467515,0.039732036236708845,0.012470781114553575,-0.17025680291067302,-0.33444949224954906
-0.05048490815467515,0.03973203623670846,0.012470781114553575,-0.17025680291067302,-0.9791081001983516
-0.05048490815467515,0.039732036236708734,0.012470781114553575,-0.17025680291067302,-0.7581836424061854
-0.05048490815467515,0.0397320362367084,0.012470781114553575,-0.17025680291067302,0.5013436617654374
-0.05048490815467515,0.039732036236708734,0.012470781114553575,-0.17025680291067302,0.565443631542868
-0.05048490815467515,0.039732036236708346,0.012470781114553575,-0.17025680291067302,0.1292370936301856
-0.05048490815467515,0.03973203623670893,0.012470781114553575,-0.17025680291067302,0.3838707007726238
-0.05048490815467515,0.03973203623670907,0.012470781114553575,-0.17025680291067302,0.7157719525095664
-0.05048490815467515,0.03973203623670826,0.012470781114553575,-0.17025680291067302,-0.6235288251127287
-0.05048490815467515,-0.06441665603000901,0.012470781114553575,-0.17025680291067302,0.45157625072398994
-0.05048490815467515,-0.06441665603000968,0.012470781114553575,-0.17025680291067302,-0.4282109445022919
-0.05048490815467515,-0.0644166560300089,0.012470781114553575,-0.17025680291067302,-0.28518529652738445
-0.05048490815467515,-0.06441665603000912,0.012470781114553575,-0.17025680291067302,-0.18795116905076173
-0.05048490815467515,-0.06441665603000912,0.012470781114553575,-0.17025680291067302,0.8646369322692989
-0.05048490815467515,-0.06441665603000918,0.012470781114553575,-0.17025680291067302,0.47437698781677035
-0.05048490815467515,-0.06441665603000901,0.012470781114553575,-0.17025680291067302,0.26065099053253865
-0.05048490815467515,-0.06441665603000898,0.012470781114553575,-0.17025680291067302,0.03388380418456212
-0.05048490815467515,-0.06441665603000901,0.012470781114553575,-0.17025680291067302,0.9346713906509011
-0.05048490815467515,-0.0644166560300089,0.012470781114553575,-0.17025680291067302,-0.2031415689153502
-0.05048490815467515,-0.06441665603000901,0.012470781114553575,-0.17025680291067302,0.12791785268859396
-0.05048490815467515,-0.06441665603000879,0.012470781114553575,-0.17025680291067302,0.25747650689658913
-0.05048490815467515,-0.06441665603000862,0.012470781114553575,-0.17025680291067302,0.17727972693717503
-0.05048490815467515,-0.06441665603000868,0.012470781114553575,-0.17025680291067302,0.7900925260933392
-0.05048490815467515,-0.0644166560300096,0.012470781114553575,-0.17025680291067302,-0.016792577676243023
-0.05048490815467515,-0.0644166560300084,0.012470781114553575,-0.17025680291067302,-0.0077018883426391025
-0.05048490815467515,0.07159272423095953,0.012470781114553575,-0.17025680291067302,-0.3824272120520074
-0.05048490815467515,0.07159272423096003,0.012470781114553575,-0.17025680291067302,0.419572220995791
-0.05048490815467515,0.07159272423095947,0.012470781114553575,-0.17025680291067302,0.21494262443171147
-0.05048490815467515,0.07159272423095965,0.012470781114553575,-0.17025680291067302,0.03969543279026112
-0.05048490815467515,0.07159272423095919,0.012470781114553575,-0.17025680291067302,-0.23140435931693332
-0.05048490815467515,0.07159272423095953,0.012470781114553575,-0.17025680291067302,-0.4540656632492177
-0.05048490815467515,0.07159272423095919,0.012470781114553575,-0.17025680291067302,0.2825510518733567
-1.8868339036844963,-1.6285468244747716,-1.886870987884938,-0.17025680291067302,-0.6689016725888344
-1.8868339036844963,-1.628546824474772,-1.886870987884938,-0.17025680291067302,-1.8819855778010064
-1.8868339036844963,-1.6285468244747705,-1.886870987884938,-0.17025680291067302,-2.3518120851656894
-1.8868339036844963,-1.6285468244747716,-1.886870987884938,-0.17025680291067302,-2.2281671438288106
-1.8868339036844963,-1.6285468244747712,-1.886870987884938,-0.17025680291067302,-1.3011026189378527
-1.8868339036844963,-1.6285468244747698,-1.886870987884938,-0.17025680291067302,-1.3892085795256752
-1.8868339036844963,-1.6285468244747703,-1.886870987884938,-0.17025680291067302,-1.3981974801375234
-1.8868339036844963,-1.6285468244747703,-1.886870987884938,-0.17025680291067302,-2.2391446085359346
-1.8868339036844963,-1.615666467393439,-1.886870987884938,-0.17025680291067302,-2.743817844121569
-1.8868339036844963,-1.5202881512075679,-1.886870987884938,-0.17025680291067302,-2.4001017718151165
-0.014762855057008648,-0.25742762050918166,-0.01477861027185659,-0.17025680291067302,-0.09825417736104095
-0.014762855057008648,-0.25742762050918133,-0.01477861027185659,-0.17025680291067302,-0.47375817861152486
-0.014762855057008648,-0.257427620509181,-0.01477861027185659,-0.17025680291067302,-0.39350858842274244
-0.014762855057008648,-0.2574276205091818,-0.01477861027185659,-0.17025680291067302,-0.42632737766975637
-0.014762855057008648,-0.25742762050918083,-0.01477861027185659,-0.17025680291067302,0.12307015598378335
-0.014762855057008648,-0.07907155056162528,-0.01477861027185659,-0.17025680291067302,0.0146206200515245
-0.014762855057008648,-0.03905671799797289,-0.01477861027185659,-0.17025680291067302,1.1966739852382235
-0.014762855057008648,-0.03905671799797261,-0.01477861027185659,-0.17025680291067302,0.6047818428917265
-0.014762855057008648,0.0574145661331546,-0.01477861027185659,-0.17025680291067302,0.730073700332602
-0.014762855057008648,0.05741456613315518,-0.01477861027185659,-0.17025680291067302,-0.1437993196478108
-0.014762855057008648,0.05741456613315428,-0.01477861027185659,-0.17025680291067302,-0.5748921163304317
-0.014762855057008648,0.05741456613315471,-0.01477861027185659,-0.17025680291067302,-0.5099050402343628
-0.014762855057008648,0.05741456613315499,-0.01477861027185659,-0.17025680291067302,0.4389283874168059
-0.014762855057008648,0.05741456613315482,-0.01477861027185659,-0.17025680291067302,-0.20054318839978694
-0.014762855057008648,0.057414566133154876,-0.01477861027185659,-0.17025680291067302,0.24121662589457019
-0.014762855057008648,0.057414566133154654,-0.01477861027185659,-0.17025680291067302,-0.1841860337768594
-0.014762855057008648,0.057414566133154654,-0.01477861027185659,-0.17025680291067302,-0.20962970273292533
-0.014762855057008648,0.057414566133154654,-0.01477861027185659,-0.17025680291067302,-0.2847746109202657
-0.014762855057008648,0.057414566133154654,-0.01477861027185659,-0.17025680291067302,-0.889218112066493
-0.014762855057008648,0.057414566133154765,-0.01477861027185659,-0.17025680291067302,0.3500635689838403
-0.014762855057008648,0.05741456613315471,-0.01477861027185659,-0.17025680291067302,-0.45068843845236733
-0.014762855057008648,0.057414566133154654,-0.01477861027185659,-0.17025680291067302,0.6156412207888127
-0.014762855057008648,0.05741456613315454,-0.01477861027185659,-0.17025680291067302,-0.6193770446153805
-0.014762855057008648,0.05741456613315432,-0.01477861027185659,-0.17025680291067302,0.2532551424370117
-0.014762855057008648,0.057414566133154266,-0.01477861027185659,-0.17025680291067302,0.46785599692495017
-0.014762855057008648,0.05741456613315443,-0.01477861027185659,-0.17025680291067302,1.121436179245857
-0.014762855057008648,0.0574145661331546,-0.01477861027185659,-0.17025680291067302,0.6154296825661013
-0.014762855057008648,-0.05624222021119385,-0.01477861027185659,-0.17025680291067302,-0.029872436668002517
-0.014762855057008648,-0.05624222021119457,-0.01477861027185659,-0.17025680291067302,0.11353051457159452
-0.014762855057008648,-0.05624222021119413,-0.01477861027185659,-0.17025680291067302,-0.0783613353141192
-0.014762855057008648,-0.056242220211193905,-0.01477861027185659,-0.17025680291067302,0.6832420772206462
-0.014762855057008648,-0.05624222021119424,-0.01477861027185659,-0.17025680291067302,-0.4256855801892636
-0.014762855057008648,-0.056242220211194016,-0.01477861027185659,-0.17025680291067302,0.04273474970436588
-0.014762855057008648,-0.056242220211194016,-0.01477861027185659,-0.17025680291067302,0.27487635470788785
-0.014762855057008648,-0.05624222021119407,-0.01477861027185659,-0.17025680291067302,-0.925273351421608
-0.014762855057008648,-0.056242220211194016,-0.01477861027185659,-0.17025680291067302,-0.9515867309012799
-0.014762855057008648,-0.05624222021119357,-0.01477861027185659,-0.17025680291067302,0.2597017724361575
-0.014762855057008648,-0.0562422202111938,-0.01477861027185659,-0.17025680291067302,-0.7190787821011463
-0.014762855057008648,-0.0562422202111941,-0.01477861027185659,-0.17025680291067302,0.5662842003138093
-0.014762855057008648,-0.05624222021119396,-0.01477861027185659,-0.17025680291067302,-0.296069864311357
-0.014762855057008648,-0.05624222021119385,-0.01477861027185659,-0.17025680291067302,-1.0711955101197765
-0.014762855057008648,-0.05624222021119375,-0.01477861027185659,-0.17025680291067302,-0.3621135039247292
-0.014762855057008648,-0.056242220211193766,-0.01477861027185659,-0.17025680291067302,1.2796979851428205
-0.014762855057008648,-0.056242220211194294,-0.01477861027185659,-0.17025680291067302,0.015550869284583433
-0.014762855057008648,-0.05624222021119393,-0.01477861027185659,-0.17025680291067302,-0.008670982474982677
-0.014762855057008648,-0.05624222021119407,-0.01477861027185659,-0.17025680291067302,0.18605631225026434
-0.014762855057008648,-0.056242220211193406,-0.01477861027185659,-0.17025680291067302,0.09660301624258574
-0.014762855057008648,-0.05624222021119385,-0.01477861027185659,-0.17025680291067302,0.7857425073103687
-0.014762855057008648,-0.056242220211193836,-0.01477861027185659,-0.17025680291067302,-1.0116709215617536
-0.014762855057008648,-0.05624222021119407,-0.01477861027185659,-0.17025680291067302,-0.5232567264663832
-0.014762855057008648,-0.056242220211194155,-0.01477861027185659,-0.17025680291067302,0.3302686553044849
-0.014762855057008648,-0.05624222021119413,-0.01477861027185659,-0.17025680291067302,0.5127484506658183
-0.014762855057008648,-0.056242220211194294,-0.01477861027185659,-0.17025680291067302,-0.036981924659992206
-0.014762855057008648,-0.05624222021119396,-0.01477861027185659,-0.17025680291067302,0.6008389679315437
-0.014762855057008648,-0.05624222021119407,-0.01477861027185659,-0.17025680291067302,-0.34714449912219286
-0.014762855057008648,-0.056242220211194106,-0.01477861027185659,-0.17025680291067302,0.08445401454611667
-0.014762855057008648,-0.05624222021119396,-0.01477861027185659,-0.17025680291067302,-0.07831161863574009
-0.014762855057008648,-0.056242220211194516,-0.01477861027185659,-0.17025680291067302,-0.4046118648996126
-0.014762855057008648,-0.05624222021119407,-0.01477861027185659,-0.17025680291067302,0.40529823673986054
-0.014762855057008648,-0.05624222021119432,-0.01477861027185659,-0.17025680291067302,0.01183433990153423
-0.014762855057008648,-0.056242220211194405,-0.01477861027185659,-0.17025680291067302,-0.18605865748232744
-0.014762855057008648,-0.05624222021119413,-0.01477861027185659,-0.17025680291067302,-0.015542741744940254
-0.014762855057008648,-0.056242220211193905,-0.01477861027185659,-0.17025680291067302,-0.02749905688930076
-0.014762855057008648,-0.056242220211193905,-0.01477861027185659,-0.17025680291067302,-0.03060813916230389
-0.014762855057008648,-0.05624222021119413,-0.01477861027185659,-0.17025680291067302,0.4335606722990665
-0.014762855057008648,-0.05624222021119385,-0.01477861027185659,-0.17025680291067302,-0.3246518841087157
-0.014762855057008648,-0.056242220211194016,-0.01477861027185659,-0.17025680291067302,0.06534022132554472
-0.014762855057008648,-0.056242220211194294,-0.01477861027185659,-0.17025680291067302,-0.4619261721836722
-0.014762855057008648,-0.05624222021119435,-0.01477861027185659,-0.17025680291067302,-0.4884418966250871
-0.014762855057008648,-0.056242220211194294,-0.01477861027185659,-0.17025680291067302,-0.45521977574298783
-0.014762855057008648,-0.05624222021119384,-0.01477861027185659,-0.17025680291067302,-0.5499955340686221
-0.014762855057008648,-0.056242220211194405,-0.01477861027185659,-0.17025680291067302,1.1472100836550267
-0.014762855057008648,-0.06378998909097006,-0.01477861027185659,-0.17025680291067302,-0.4015297707634562
-0.014762855057008648,-0.06378998909097056,-0.01477861027185659,-0.17025680291067302,-0.5029521190000525
-0.014762855057008648,-0.06378998909097044,-0.01477861027185659,-0.17025680291067302,0.903311137387061
-0.014762855057008648,-0.06378998909097006,-0.01477861027185659,-0.17025680291067302,0.33189871301972235
-0.014762855057008648,-0.06378998909097004,-0.01477861027185659,-0.17025680291067302,-0.358030987742327
-0.014762855057008648,-0.06378998909096983,-0.01477861027185659,-0.17025680291067302,-0.004208929730325349
-0.014762855057008648,-0.06378998909097003,-0.01477861027185659,-0.17025680291067302,0.49054468313152794
-0.014762855057008648,-0.06378998909096972,-0.01477861027185659,-0.17025680291067302,0.4216723738581524
-0.014762855057008648,-0.06378998909097033,-0.01477861027185659,-0.17025680291067302,0.05923450142004034
-0.014762855057008648,-0.06378998909097022,-0.01477861027185659,-0.17025680291067302,0.35212135824811774
-0.014762855057008648,-0.06378998909096978,-0.01477861027185659,-0.17025680291067302,0.22353013298706786
-0.014762855057008648,-0.06378998909096995,-0.01477861027185659,-0.17025680291067302,0.1823445335348027
-0.014762855057008648,-0.06378998909097051,-0.01477861027185659,-0.17025680291067302,0.3584925774868475
-0.014762855057008648,-0.06378998909097044,-0.01477861027185659,-0.17025680291067302,-0.5875255887052718
-0.014762855057008648,-0.06378998909096989,-0.01477861027185659,-0.17025680291067302,-0.18111014376025045
-0.014762855057008648,-0.06378998909096978,-0.01477861027185659,-0.17025680291067302,0.29486484317797196
-0.014762855057008648,-0.06378998909096939,-0.01477861027185659,-0.17025680291067302,-0.4171115904950473
-0.014762855057008648,-0.06378998909097,-0.01477861027185659,-0.17025680291067302,0.2229352227722608
-2.8584304689479136,-2.2684514737340695,-2.8584871608453146,-0.17025680291067302,-4.225644428124961
-2.8584304689479136,-2.6235599411409884,-2.8584871608453146,-0.17025680291067302,-2.60091473303775
-2.8584304689479136,-2.6235599411409884,-2.8584871608453146,-0.17025680291067302,-2.5457904158923297
-2.8584304689479136,-2.623559941140988,-2.8584871608453146,-0.17025680291067302,-2.617022804644481
-2.8584304689479136,-2.623559941140986,-2.8584871608453146,-0.17025680291067302,-2.571132215995432
-2.8584304689479136,-2.6235599411409853,-2.8584871608453146,-0.17025680291067302,-2.8322750220893917
-2.8584304689479136,-2.6235599411409853,-2.8584871608453146,-0.17025680291067302,-4.04632316479203
-2.8584304689479136,-2.6235599411409845,-2.8584871608453146,-0.17025680291067302,-2.5005711768106185
-2.8584304689479136,-2.623559941140986,-2.8584871608453146,-0.17025680291067302,-4.436051122251749
-2.8584304689479136,-2.6235599411409845,-2.8584871608453146,-0.17025680291067302,-2.8051338622596584
-0.0329083426999493,-0.13564658509999541,-0.032900723922444766,-0.17025680291067302,0.10990164915299867
-0.0329083426999493,-0.058523750089647705,-0.032900723922444766,-0.17025680291067302,0.29858859322914094
-0.0329083426999493,-0.05852375008964694,-0.032900723922444766,-0.17025680291067302,-0.6879443561985349
-0.0329083426999493,-0.058523750089647386,-0.032900723922444766,-0.17025680291067302,0.43756028275817815
-0.0329083426999493,-0.058523750089647386,-0.032900723922444766,-0.17025680291067302,0.42326716257613667
-0.0329083426999493,-0.05852375008964722,-0.032900723922444766,-0.17025680291067302,0.5612923663481054
-0.0329083426999493,-0.05852375008964762,-0.032900723922444766,-0.17025680291067302,0.5862044718210494
-0.0329083426999493,-0.05852375008964772,-0.032900723922444766,-0.17025680291067302,0.034007004271414884
-0.0329083426999493,-0.058523750089646664,-0.032900723922444766,-0.17025680291067302,0.32843151538742793
-0.0329083426999493,-0.05852375008964761,-0.032900723922444766,-0.17025680291067302,0.7917327641082863
-0.0329083426999493,-0.05852375008964694,-0.032900723922444766,-0.17025680291067302,-0.5543218862830566
-0.0329083426999493,-0.05852375008964733,-0.032900723922444766,-0.17025680291067302,0.18398431244518842
-0.0329083426999493,-0.058523750089647664,-0.032900723922444766,-0.17025680291067302,-0.4581389079907621
-0.0329083426999493,-0.058523750089647,-0.032900723922444766,-0.17025680291067302,-0.3877931272201368
-0.0329083426999493,-0.03571650161683754,-0.032900723922444766,-0.17025680291067302,0.1224042214212528
-0.0329083426999493,-0.03571650161683659,-0.032900723922444766,-0.17025680291067302,0.5499170132355439
-0.0329083426999493,-0.035716501616836614,-0.032900723922444766,-0.17025680291067302,-0.11989872187922981
-0.0329083426999493,-0.035716501616836815,-0.032900723922444766,-0.17025680291067302,-0.2221941773110749
-0.0329083426999493,-0.03571650161683687,-0.032900723922444766,-0.17025680291067302,0.01099728861411127
-0.0329083426999493,-0.03571650161683686,-0.032900723922444766,-0.17025680291067302,-0.03462979427745044
-0.0329083426999493,-0.035716501616837204,-0.032900723922444766,-0.17025680291067302,0.4852834423122501
-0.0329083426999493,-0.035716501616836704,-0.032900723922444766,-0.17025680291067302,0.028698658715171063
-0.0329083426999493,-0.03571650161683659,-0.032900723922444766,-0.17025680291067302,0.04721846984466265
-0.0329083426999493,-0.035716501616836455,-0.032900723922444766,-0.17025680291067302,0.32371864964774305
-0.0329083426999493,-0.03571650161683637,-0.032900723922444766,-0.17025680291067302,-0.9103623548945614
-0.0329083426999493,-0.03571650161683648,-0.032900723922444766,-0.17025680291067302,0.03210185078192865
-0.0329083426999493,-0.03571650161683643,-0.032900723922444766,-0.17025680291067302,0.7289047062217632
-0.0329083426999493,-0.03571650161683684,-0.032900723922444766,-0.17025680291067302,0.5006758849902461
-0.0329083426999493,-0.03571650161683659,-0.032900723922444766,-0.17025680291067302,-0.33053239268329926
-0.0329083426999493,-0.030356516844133694,-0.032900723922444766,-0.17025680291067302,0.19125783935165785
-0.0329083426999493,-0.030356516844132875,-0.032900723922444766,-0.17025680291067302,-0.8796533918235316
-0.0329083426999493,-0.03035651684413332,-0.032900723922444766,-0.17025680291067302,-0.695407798113653
-0.0329083426999493,-0.030356516844133666,-0.032900723922444766,-0.17025680291067302,-0.02156485266674082
-0.0329083426999493,-0.03035651684413354,-0.032900723922444766,-0.17025680291067302,0.24076114568085646
-0.0329083426999493,-0.03035651684413332,-0.032900723922444766,-0.17025680291067302,-0.43863705561084926
-0.0329083426999493,-0.03035651684413332,-0.032900723922444766,-0.17025680291067302,0.34714697676164613
-0.0329083426999493,-0.030356516844133263,-0.032900723922444766,-0.17025680291067302,-0.7653980414041558
