l0pen,l0pen2,genlasso,genlasso2,y
2.8689411878875934,-0.05170807308984048,0.09171388366922795,0.36549732511710076,-1.1496275243969976
2.8689411878875934,-0.05170807308984048,0.6392807665649596,0.365497325117087,1.880622174631185
-1.0959378330847414,-0.05170807308984048,-1.4706245413873802,-1.4706245413873802,-1.4706245413873802
-6.007395049461313,-6.007395049461313,-5.439042112979058,-5.187556192470404,-5.535210970165732
-6.007395049461313,-6.007395049461313,-5.439042112979063,-5.187556192470409,-5.963543959825501
-4.888437948721304,-4.888437948721304,-4.523095955576576,-4.055042725517502,-6.3851080676759135
2.8689411878875934,-0.05170807308984048,-0.04214259220335545,-0.002633925410622878,0.13430023756127
2.8689411878875934,-0.05170807308984048,-0.04214259220336103,0.04597919962118735,-0.6161166660088192
2.8689411878875934,-0.05170807308984048,-0.042142592203363805,0.04597919962118291,-1.719989356319742
2.8689411878875934,4.982563545346671,4.436698191052949,4.436698191052949,5.3207692799874104
2.8689411878875934,4.982563545346671,4.43669819105295,4.43669819105295,3.552627102118489
2.8689411878875934,4.982563545346671,4.507728811930433,4.507728811930433,4.507728811930433
2.8689411878875934,4.982563545346671,4.789262865136435,4.789262865136434,4.586912616016817
2.8689411878875934,4.982563545346671,6.001928512455953,6.001928512455953,6.001928512455953
9.911359887643398,9.93917356495342,9.933339917908885,9.066524265141368,11.174681325975111
9.911359887643398,9.93917356495342,8.673029654937952,8.673029654937952,8.673029654937952
9.911359887643398,9.93917356495342,8.406785131955933,8.406785131955933,8.406785131955933
2.8689411878875934,4.982563545346671,5.704280109586504,5.704280109586501,4.561290024241203
2.8689411878875934,4.982563545346671,5.7042801095865,5.704280109586497,6.225797497997867
2.8689411878875934,4.982563545346671,5.704280109586497,5.704280109586495,6.4890902780696145
2.8689411878875934,4.982563545346671,5.704280109586499,5.704280109586496,7.159433187100854
2.8689411878875934,4.982563545346671,4.090520981962497,4.090520981962497,4.090520981962497
2.8689411878875934,-0.05170807308984048,1.1478203006125018,1.1478203006125018,1.1478203006125018
-1.0959378330847414,-0.05170807308984048,-0.8873855451205455,-0.5443649432803859,-0.5050721965223731
-1.0959378330847414,-0.05170807308984048,-0.8873855451205421,-0.5443649432803814,-0.2670670352181297
-1.0959378330847414,-0.05170807308984048,-2.8802469020361583,-2.4468390756523997,-3.500917606069271
2.8689411878875934,-0.05170807308984048,-0.0421425922033456,-0.002633925410623683,0.7973041601753904
2.8689411878875934,-0.05170807308984048,-0.042142592203346485,-0.0026339254106259036,-0.17164044330709693
2.8689411878875934,-0.05170807308984048,-0.042142592203346374,0.045979199621201006,-0.46907960993009634
2.8689411878875934,4.982563545346671,4.589287661650802,4.589287661650802,5.2176240212086
2.8689411878875934,4.982563545346671,4.864670802189993,4.864670802189993,5.35914640760235
2.8689411878875934,4.982563545346671,5.289620521881874,5.289620521881873,5.320024715708057
2.8689411878875934,4.982563545346671,5.28962052188187,5.28962052188187,5.259216328055686
9.911359887643398,9.93917356495342,10.267141652193349,10.006623828225244,10.459695985041629
9.911359887643398,9.93917356495342,10.267141652193356,10.00662382822525,10.209986360042143
9.911359887643398,9.93917356495342,10.281833983111039,10.006623828225251,11.523175391177265
9.911359887643398,9.93917356495342,10.01845319554597,10.006623828225239,11.259794603612196
9.911359887643398,9.93917356495342,9.847648242187446,9.847648242187446,9.83471689888574
9.911359887643398,9.93917356495342,9.847648242187455,9.847648242187454,10.156194494887636
9.911359887643398,9.93917356495342,9.185684705623302,9.185684705623302,9.185684705623302
2.8689411878875934,4.982563545346671,5.70428010958649,5.704280109586496,3.2901317939954087
2.8689411878875934,4.982563545346671,5.70428010958649,5.7042801095864935,6.499937876114032
2.8689411878875934,4.982563545346671,4.394158502948484,4.394158502948484,4.8710843614699835
2.8689411878875934,4.982563545346671,4.394158502948483,4.394158502948483,4.549816028440157
-1.0959378330847414,-0.05170807308984048,-0.8873855451205647,-0.5443649432804027,-1.546731741900333
-1.0959378330847414,-0.05170807308984048,-0.8873855451205654,-0.5443649432803952,-1.9667458603144716
-1.0959378330847414,-0.05170807308984048,-0.19620854469331617,-0.3045605012892567,1.4250842322231618
2.8689411878875934,-0.05170807308984048,-0.04214259220336991,-0.002633925410637561,-0.3986195023723653
2.8689411878875934,-0.05170807308984048,-0.04214259220335326,-0.002633925410637228,0.865359034508392
2.8689411878875934,4.982563545346671,3.475113179011062,3.475113179011062,3.475113179011062
2.8689411878875934,4.982563545346671,4.589287661650791,4.589287661650792,4.981565166772701
2.8689411878875934,4.982563545346671,4.864670802189987,4.864670802189987,4.37019519677763
9.911359887643398,9.93917356495342,9.85576081190794,9.85576081190794,10.399439406129632
9.911359887643398,9.93917356495342,9.85576081190795,9.85576081190795,9.653371517103958
9.911359887643398,9.93917356495342,10.26714165219335,10.006623828225253,10.131742611496284
9.911359887643398,9.93917356495342,10.338647266024214,10.00662382822525,11.287344680351978
9.911359887643398,9.93917356495342,10.338647266024225,10.006623828225264,10.631291259762685
9.911359887643398,9.93917356495342,10.007615264051534,10.006623828225253,8.76627385598531
9.911359887643398,9.93917356495342,9.847648242187464,9.847648242187466,9.141415496936364
9.911359887643398,9.93917356495342,9.847648242187464,9.847648242187462,10.25826607804009
9.911359887643398,9.93917356495342,9.52476906983075,9.52476906983075,8.540010704940874
9.911359887643398,9.93917356495342,9.524769069830754,9.524769069830754,10.50952743472063
9.911359887643398,9.93917356495342,9.27598850417901,9.27598850417901,8.754099284376876
2.8689411878875934,4.982563545346671,4.394158502948476,4.394158502948477,3.6683465039896754
2.8689411878875934,4.982563545346671,4.394158502948475,4.394158502948475,3.639267003400478
2.8689411878875934,4.982563545346671,4.394158502948475,4.394158502948475,5.542923755763966
-1.0959378330847414,-0.05170807308984048,-0.8873855451205785,-0.5258366469461975,-2.63399370777994
-1.0959378330847414,-0.05170807308984048,-0.19620854469333174,-0.3045605012892716,0.1499014406502077
2.8689411878875934,-0.05170807308984048,-0.6520115177625367,-0.002633925410643334,-1.6587759684101517
2.8689411878875934,-0.05170807308984048,-0.6520115177625336,-0.0026339254106395593,-2.748600587280482
2.8689411878875934,4.982563545346671,4.581933776669355,4.581933776669355,4.581933776669355
2.8689411878875934,4.982563545346671,4.589287661650793,4.589287661650793,3.5686737969710856
2.8689411878875934,4.982563545346671,6.15405976691117,6.15405976691117,6.15405976691117
9.911359887643398,9.93917356495342,9.855760811907926,9.855760811907928,9.514471512490228
9.911359887643398,9.93917356495342,10.209832499886241,10.132723076132514,10.775438045970558
9.911359887643398,9.93917356495342,10.756059638005231,10.756059638005231,10.756059638005231
9.911359887643398,9.93917356495342,12.45799037239378,12.457990372393784,8.373270715837515
14.97552531178213,14.97552531178213,14.055315584899073,14.052176653612243,14.055315584899073
14.97552531178213,14.97552531178213,14.484015014352586,14.052176653612243,15.658322671059814
14.97552531178213,14.97552531178213,14.484015014352583,14.052176653612241,14.551048765711581
9.911359887643398,9.93917356495342,11.578368929082682,11.578368929082682,11.185117429424025
9.911359887643398,9.93917356495342,11.57836892908269,11.57836892908269,11.971620428741346
9.911359887643398,9.93917356495342,9.925980540202167,9.925980540202167,9.925980540202167
9.911359887643398,9.93917356495342,9.27598850417901,9.27598850417901,9.797877723981143
2.8689411878875934,4.982563545346671,4.783338973368903,5.1384174556754125,3.541997565302678
2.8689411878875934,4.982563545346671,5.342066478187759,5.138417455675417,6.797342002330958
2.8689411878875934,4.982563545346671,4.394158502948468,4.394158502948468,4.093513364626601
-1.0959378330847414,-0.05170807308984048,-0.19620854469336035,-0.3045605012892991,-0.9702203522809195
-1.0959378330847414,-0.05170807308984048,-0.1962085446933607,-0.3045605012892999,-0.7689287953327062
2.8689411878875934,-0.05170807308984048,0.20244598401489072,0.6358538103986491,-0.3959933139142994
2.8689411878875934,4.982563545346671,5.019512106826079,4.8827565768427075,5.4751826349484904
2.8689411878875934,4.982563545346671,5.019512106826079,4.8827565768427075,5.6386323305899095
2.8689411878875934,4.982563545346671,5.019512106826056,4.882756576842683,4.601252246962968
9.911359887643398,9.93917356495342,9.476104263491274,9.2181073476711,9.91965335535243
9.911359887643398,9.93917356495342,10.209832499886236,10.132723076132509,11.001839941410342
9.911359887643398,9.93917356495342,10.209832499886245,10.132723076132516,9.2951553400023
14.97552531178213,14.97552531178213,12.457990372393798,12.457990372393782,13.565949453774287
14.97552531178213,14.97552531178213,12.45799037239377,12.457990372393784,15.434750947569546
14.97552531178213,14.97552531178213,14.721855666359227,14.466173345225846,14.907794224436687
14.97552531178213,14.97552531178213,14.721855666359227,14.466173345225846,14.535917108281767
14.97552531178213,14.97552531178213,14.731883177131119,14.466173345225844,17.187832361106395
14.97552531178213,14.97552531178213,14.73188317713112,14.466173345225846,15.579141416617494
14.97552531178213,14.97552531178213,14.085275728802872,14.085275728802872,14.085275728802872
9.911359887643398,9.93917356495342,9.952828984657696,9.952828984657696,9.844940149003149
9.911359887643398,9.93917356495342,9.952828984657696,9.952828984657696,10.060717820312243
9.911359887643398,9.93917356495342,9.729141120336465,9.729141120336465,9.729141120336465
2.8689411878875934,4.982563545346671,5.34206647818776,5.138417455675423,5.1110428982781135
2.8689411878875934,4.982563545346671,5.342066478187761,5.138417455675423,5.642795668559789
2.8689411878875934,4.982563545346671,3.9067039150577756,3.9067039150577756,3.9067039150577756
2.8689411878875934,-0.05170807308984048,0.7074290475979201,1.1408368739816785,0.0867583435648074
2.8689411878875934,-0.05170807308984048,0.20244598401489228,0.6358538103986506,-0.07077890859801883
2.8689411878875934,4.982563545346671,5.01951210682608,4.8827565768427075,6.249709913150857
2.8689411878875934,4.982563545346671,5.019512106826079,4.8827565768427075,5.151203386020851
2.8689411878875934,4.982563545346671,5.355157850250362,5.355157850250362,5.355157850250362
9.911359887643398,9.93917356495342,9.47610426349127,9.218107347671095,9.074656502552038
9.911359887643398,9.93917356495342,10.209832499886247,10.132723076132518,9.766896672161769
9.911359887643398,9.93917356495342,11.360610985020848,11.360610985020848,11.360610985020848
14.97552531178213,14.97552531178213,14.701186183632611,14.466173345225839,15.7311973736313
14.97552531178213,14.97552531178213,14.701186183632613,14.466173345225844,15.47873770095742
14.97552531178213,14.97552531178213,14.866932813763864,14.466173345225847,15.605134377757695
14.97552531178213,14.97552531178213,14.86693281376386,14.466173345225844,16.276972611856287
14.97552531178213,14.97552531178213,14.73188317713112,14.466173345225844,13.60380074090108
14.97552531178213,14.97552531178213,14.731883177131113,14.466173345225839,15.117099836712999
14.97552531178213,14.97552531178213,14.731883177131111,14.466173345225837,15.626684534831416
9.911359887643398,9.93917356495342,10.313382364327849,10.313382364327849,10.313382364327849
9.911359887643398,9.93917356495342,10.177337195627352,10.177337195627352,10.98625227828765
9.911359887643398,9.93917356495342,10.060213436339307,9.939896229619922,10.506608559976197
2.8689411878875934,4.982563545346671,5.871815560658561,5.871815560658561,5.871815560658561
2.8689411878875934,4.982563545346671,5.342066478187758,5.138417455675421,5.69956453997327
2.8689411878875934,4.982563545346671,5.342066478187755,5.138417455675418,7.009655193210582
2.8689411878875934,-0.05170807308984048,0.7733693855564139,1.2067772119401723,0.15269868152330113
2.8689411878875934,-0.05170807308984048,0.20244598401488612,0.6358538103986445,-0.7879019375423509
2.8689411878875934,4.982563545346671,5.019512106826067,4.882756576842694,5.998677226608438
2.8689411878875934,4.982563545346671,5.019512106826069,4.882756576842699,4.504609825633446
9.911359887643398,9.93917356495342,9.320896669382675,9.218107347671092,10.363838819491184
9.911359887643398,9.93917356495342,9.476104263491269,9.218107347671094,10.675344340635572
9.911359887643398,9.93917356495342,10.339442089023338,10.132723076132521,10.600889971446374
14.97552531178213,14.97552531178213,13.497863150883145,13.497863150883145,13.497863150883145
14.97552531178213,14.97552531178213,14.701186183632615,14.466173345225844,14.627264359284753
14.97552531178213,14.97552531178213,14.701186183632615,14.466173345225844,13.723359283918757
14.97552531178213,14.97552531178213,14.86693281376386,14.466173345225842,15.645105403437942
14.97552531178213,14.97552531178213,14.866932813763853,14.466173345225839,16.905884494268413
14.97552531178213,14.97552531178213,14.731883177131117,14.46617334522584,13.411871188789755
14.97552531178213,14.97552531178213,14.731883177131108,14.466173345225833,15.297383961773836
14.97552531178213,14.97552531178213,14.73188317713111,14.466173345225835,15.302882423122163
14.97552531178213,14.97552531178213,13.869242968539943,13.435835142156186,14.8982308972504
9.911359887643398,9.93917356495342,10.177337195627361,10.177337195627361,9.368422112967064
9.911359887643398,9.93917356495342,10.060213436339309,9.939896229619924,10.623860854713874
9.911359887643398,9.93917356495342,6.906816642589927,6.617878091667421,7.977568589888578
2.8689411878875934,4.982563545346671,5.342066478187761,5.138417455675424,4.274681382906292
2.8689411878875934,4.982563545346671,1.4539077504400804,1.7428463013625874,4.028323795113956
2.8689411878875934,-0.05170807308984048,1.4539077504400781,1.7428463013625834,-1.8178664695259354
2.8689411878875934,-0.05170807308984048,0.3752102554727078,0.8029335650401612,0.8719091772543835
2.8689411878875934,4.982563545346671,4.560849633283198,4.849973691310994,3.319508225216972
2.8689411878875934,4.982563545346671,4.797588431459264,4.882756576842696,4.461751098313071
9.911359887643398,9.93917356495342,9.320896669382668,9.218107347671085,8.90844431177801
9.911359887643398,9.93917356495342,9.320896669382673,9.218107347671092,7.626843198031471
9.911359887643398,9.93917356495342,10.339442089023343,10.132723076132525,11.319335614666532
14.97552531178213,14.97552531178213,14.074240877976505,13.640833051592747,15.292858858505193
14.97552531178213,14.97552531178213,14.701186183632602,14.466173345225831,15.667700279748177
14.97552531178213,14.97552531178213,14.701186183632608,14.466173345225835,15.211120951901115
14.97552531178213,14.97552531178213,14.83775135406334,14.466173345225842,15.325454208285349
14.97552531178213,14.97552531178213,14.837751354063341,14.466173345225842,15.314266570822573
14.97552531178213,14.97552531178213,14.731883177131104,14.46617334522583,13.756387059198126
14.97552531178213,14.97552531178213,14.731883177131108,14.466173345225831,15.872443281878315
14.97552531178213,14.97552531178213,14.731883177131097,14.466173345225823,15.402333915295086
14.97552531178213,14.97552531178213,13.869242968539933,13.435835142156174,14.081596447895702
9.911359887643398,9.93917356495342,10.564993224895932,10.564993224895932,10.564993224895932
9.911359887643398,9.93917356495342,10.060213436339312,9.939896229619928,9.125459011763034
9.911359887643398,9.93917356495342,6.906816642589925,6.61787809166742,9.512980532390774
2.8689411878875934,4.982563545346671,6.90681664258992,6.617878091667416,4.471242213556647
2.8689411878875934,4.982563545346671,4.402951626527273,4.491480747330212,5.644293034593498
2.8689411878875934,-0.05170807308984048,1.4539077504400768,1.7428463013625817,0.909924517665989
2.8689411878875934,-0.05170807308984048,0.3752102554727055,0.8029335650401592,-1.3628300743751958
2.8689411878875934,4.982563545346671,4.797588431459257,4.849973691310994,5.873985608334902
2.8689411878875934,4.982563545346671,4.797588431459265,4.882756576842697,4.145106642699959
9.911359887643398,9.93917356495342,9.320896669382668,9.218107347671086,10.755097579552615
9.911359887643398,9.93917356495342,9.320896669382666,9.218107347671083,9.156381490709725
9.911359887643398,9.93917356495342,10.277663008103488,10.13272307613252,10.277663008103488
14.97552531178213,14.97552531178213,14.0742408779765,13.640833051592741,14.096964305514039
14.97552531178213,14.97552531178213,14.701186183632597,14.46617334522583,13.486649071404337
14.97552531178213,14.97552531178213,14.701186183632599,14.46617334522583,14.34062403805893
14.97552531178213,14.97552531178213,14.701186183632602,14.466173345225831,14.259652437039849
14.97552531178213,14.97552531178213,14.837751354063332,14.466173345225835,16.13515290720388
14.97552531178213,14.97552531178213,14.731883177131104,14.46617334522583,14.104256008828058
14.97552531178213,14.97552531178213,14.731883177131103,14.466173345225826,15.021369968768726
14.97552531178213,14.97552531178213,14.731883177131103,14.466173345225828,13.445560598144542
14.97552531178213,14.97552531178213,12.436519800744847,12.003111974361087,15.193735930526397
9.911359887643398,9.93917356495342,12.436519800744843,12.003111974361087,10.920645079029518
9.911359887643398,9.93917356495342,10.060213436339309,9.939896229619924,10.163644953723548
9.911359887643398,9.93917356495342,9.019317981233122,8.152502328465607,10.260659389299349
2.8689411878875934,4.982563545346671,4.4029516265272735,4.491480747330215,2.379435747897458
2.8689411878875934,4.982563545346671,4.402951626527269,4.491480747330211,3.943784689024633
2.8689411878875934,-0.05170807308984048,1.3094384749788197,1.7428463013625783,-0.0903512992302431
2.8689411878875934,-0.05170807308984048,0.7972490482238493,0.8029335650401555,0.27865272355818926
2.8689411878875934,4.982563545346671,4.7975884314592525,4.84997369131099,4.934031524535308
2.8689411878875934,4.982563545346671,4.797588431459264,4.882756576842699,4.843052041557293
2.8689411878875934,4.982563545346671,4.797588431459278,4.882756576842713,3.160931098214233
9.911359887643398,9.93917356495342,9.320896669382664,9.218107347671081,9.432548061725365
9.911359887643398,9.93917356495342,9.32089666938267,9.506490006127173,9.080781363289242
9.911359887643398,9.93917356495342,8.600684956705564,9.506490006127173,6.118002140573113
14.97552531178213,14.97552531178213,14.701186183632597,14.466173345225824,15.866545802622158
14.97552531178213,14.97552531178213,14.701186183632595,14.466173345225824,15.432306709021104
14.97552531178213,14.97552531178213,14.7011861836326,14.46617334522583,14.677004069750282
14.97552531178213,14.97552531178213,14.837751354063315,14.466173345225817,15.340216171044869
14.97552531178213,14.97552531178213,14.760728635447505,14.466173345225817,14.700382120347061
14.97552531178213,14.97552531178213,14.76072863544751,14.466173345225819,16.91360357217897
14.97552531178213,14.97552531178213,14.229322807739798,14.229322807739798,13.38090145647966
9.911359887643398,9.93917356495342,10.060213436339314,9.984744516851253,10.516971274478177
9.911359887643398,9.93917356495342,10.060213436339321,9.98474451685126,8.71741888788744
9.911359887643398,9.93917356495342,10.060213436339307,9.93989622961992,11.084084011987873
2.8689411878875934,4.982563545346671,4.696668917361945,4.623557832172194,4.205580262008633
2.8689411878875934,4.982563545346671,4.696668917361936,4.4914807473302085,4.97433193510567
2.8689411878875934,4.982563545346671,4.696668917361933,4.491480747330207,4.988537493263781
2.8689411878875934,-0.05170807308984048,1.309438474978819,1.7428463013625772,1.4678868411216563
2.8689411878875934,-0.05170807308984048,0.7972490482238489,0.8029335650401523,1.315845372889509
2.8689411878875934,4.982563545346671,4.797588431459248,4.849973691310986,5.2723694071567815
2.8689411878875934,4.982563545346671,4.797588431459252,4.8827565768426835,5.442375364407546
2.8689411878875934,4.982563545346671,4.797588431459275,4.882756576842707,3.8033516898480366
9.911359887643398,9.93917356495342,9.320896669382655,9.218107347671072,10.484579938549956
9.911359887643398,9.93917356495342,9.988622084025499,9.50649000612716,11.414759083793243
9.911359887643398,9.93917356495342,9.988622084025506,9.506490006127171,11.045167900390213
14.97552531178213,14.97552531178213,14.7011861836326,14.466173345225828,14.802133948741426
14.97552531178213,14.97552531178213,14.701186183632588,14.466173345225819,15.328921079720672
14.97552531178213,14.97552531178213,14.701186183632586,14.466173345225815,13.201693249180666
14.97552531178213,14.97552531178213,14.837751354063318,14.46617334522582,16.44050014454746
14.97552531178213,14.97552531178213,14.760728635447505,14.466173345225817,14.476709154974273
14.97552531178213,14.97552531178213,14.760728635447503,14.466173345225814,15.434902510422168
14.97552531178213,14.97552531178213,14.229322807739795,14.229322807739795,15.077744158999934
9.911359887643398,9.93917356495342,10.060213436339327,9.984744516851263,10.143246972679446
9.911359887643398,9.93917356495342,10.060213436339332,9.984744516851267,9.565772300294048
9.911359887643398,9.93917356495342,10.060213436339312,9.939896229619926,10.243877046388763
2.8689411878875934,4.982563545346671,4.69666891736194,4.623557832172191,4.876107237665817
2.8689411878875934,4.982563545346671,4.696668917361932,4.491480747330207,5.42889110309176
2.8689411878875934,4.982563545346671,4.696668917361931,4.491480747330206,6.1892482891684075
2.8689411878875934,-0.05170807308984048,0.8266172366378792,1.2600250630216376,0.2059465326047665
2.8689411878875934,-0.05170807308984048,0.40121470689447536,0.4730378800552799,1.0218854109275881
2.8689411878875934,-0.05170807308984048,0.044734337786467515,0.47303788005527636,-1.1990648633034413
2.8689411878875934,4.982563545346671,6.043719456230504,5.176903803462987,7.380513045788085
2.8689411878875934,4.982563545346671,6.04371945623052,5.176903803463004,7.189608682805391
9.911359887643398,4.982563545346671,7.129992156641251,7.129992156641251,7.129992156641251
9.911359887643398,9.93917356495342,9.612339803913734,9.506490006127166,9.612339803913734
9.911359887643398,9.93917356495342,9.767889744803465,9.506490006127168,9.767889744803465
9.911359887643398,9.93917356495342,10.20626950528981,10.20626950528981,10.20626950528981
9.911359887643398,9.93917356495342,11.107610369079469,11.107610369079469,11.107610369079469
14.97552531178213,14.97552531178213,14.701186183632581,14.46617334522581,15.866751399273115
14.97552531178213,14.97552531178213,14.837751354063306,14.466173345225808,16.677625162806944
14.97552531178213,14.97552531178213,13.570155867943807,13.570155867943807,13.570155867943807
9.911359887643398,9.93917356495342,9.947714563042732,9.984744516851274,8.616976089456221
9.911359887643398,9.93917356495342,10.060213436339332,9.984744516851269,10.534260206462188
9.911359887643398,9.93917356495342,10.060213436339323,9.98474451685126,10.272469583390052
9.911359887643398,9.93917356495342,10.060213436339325,9.984744516851261,11.194006476255607
2.8689411878875934,4.982563545346671,5.654678720996695,5.654678720996695,5.654678720996695
2.8689411878875934,4.982563545346671,4.678700553728838,4.623557832172193,4.6491703775127595
2.8689411878875934,4.982563545346671,2.941474070841955,3.658892325238476,1.7001326627757294
2.8689411878875934,-0.05170807308984048,-0.03358306458464355,0.18312084860723643,-1.2318226776506749
2.8689411878875934,-0.05170807308984048,-0.03358306458463822,0.18312084860724032,0.5439858444482804
2.8689411878875934,-0.05170807308984048,0.04473433778644792,0.473037880055257,0.07864197146839963
2.8689411878875934,-0.05170807308984048,0.04473433778644553,0.47303788005525615,-1.8487276149711611
2.8689411878875934,4.982563545346671,3.5525887553339914,3.5525887553339945,6.441610487951941
2.8689411878875934,4.982563545346671,4.810165297218398,4.810165297218398,4.8922295603216766
2.8689411878875934,4.982563545346671,4.810165297218402,4.810165297218402,4.170745335435604
9.911359887643398,9.93917356495342,7.852611120503186,7.852611120503186,7.852611120503186
9.911359887643398,9.93917356495342,8.316744646332713,8.316744646332713,8.316744646332713
9.911359887643398,9.93917356495342,8.606865197760044,8.606865197760044,8.606865197760044
9.911359887643398,9.93917356495342,9.692094526507063,9.692094526507063,9.692094526507063
9.911359887643398,9.93917356495342,10.593652015143027,10.119323504548403,10.82498748578287
9.911359887643398,9.93917356495342,10.593652015143027,10.119323504548401,11.521816584147677
9.911359887643398,9.93917356495342,9.947714563042718,9.984744516851247,9.28357171082127
9.911359887643398,9.93917356495342,9.94771456304272,9.984744516851249,10.479508979510785
9.911359887643398,9.93917356495342,9.77462325519802,9.984744516851254,8.533281847131795
9.911359887643398,9.93917356495342,10.06021343633931,9.984744516851247,11.119931669611384
